"CI job","failed job","successful job"
"ltac2",,136.304758
"ltac2",,142.284576
"reduction_effects",145.779095,175.01669
"reduction_effects",167.925081,181.410612
"reduction_effects",144.455758,176.481833
"reduction_effects",162.289796,177.299199
"reduction_effects",173.11401,181.157452
"reduction_effects",168.575507,176.907437
"reduction_effects",178.678243,179.77306
"reduction_effects",167.616164,172.322546
"reduction_effects",170.737121,172.509848
"reduction_effects",167.867775,174.96682
"reduction_effects",171.898494,180.692633
"reduction_effects",147.990968,170.328854
"reduction_effects",175.974322,169.680713
"reduction_effects",178.164758,176.258813
"reduction_effects",173.654566,172.059996
"reduction_effects",177.040423,166.337663
"reduction_effects",178.500456,178.313068
"reduction_effects",175.576928,165.6852
"reduction_effects",173.057813,170.364353
"reduction_effects",172.147122,180.72303
"reduction_effects",174.816732,164.968353
"reduction_effects",179.374307,169.239353
"reduction_effects",165.93461,175.763573
"reduction_effects",167.282715,166.350647
"reduction_effects",148.474984,163.837185
"reduction_effects",159.405625,163.590058
"reduction_effects",155.783695,163.051661
"reduction_effects",156.466799,163.179401
"reduction_effects",152.621803,180.479992
"reduction_effects",198.648322,174.53693
"reduction_effects",181.203214,163.338902
"reduction_effects",5.123811,174.490145
"reduction_effects",154.535582,174.17983
"reduction_effects",180.079811,184.349703
"reduction_effects",179.320192,178.610377
"reduction_effects",156.431417,175.491706
"reduction_effects",179.711892,171.664808
"reduction_effects",43.59452,178.064409
"reduction_effects",151.580423,180.04424
"reduction_effects",152.21903,164.720257
"reduction_effects",,171.870461
"reduction_effects",,174.295515
"reduction_effects",,162.073575
"reduction_effects",,174.568748
"reduction_effects",,174.953418
"reduction_effects",,172.259274
"reduction_effects",,164.29875
"reduction_effects",,165.7976
"reduction_effects",,158.198413
"reduction_effects",,167.701181
"reduction_effects",,170.471779
"reduction_effects",,167.45987
"reduction_effects",,162.075291
"reduction_effects",,173.538097
"reduction_effects",,167.179095
"reduction_effects",,173.009975
"reduction_effects",,170.994408
"reduction_effects",,166.363342
"reduction_effects",,171.708343
"reduction_effects",,163.310295
"reduction_effects",,176.607207
"reduction_effects",,162.442861
"reduction_effects",,180.365472
"reduction_effects",,163.954878
"reduction_effects",,167.466586
"reduction_effects",,178.448012
"reduction_effects",,174.575248
"reduction_effects",,158.698382
"reduction_effects",,175.903209
"reduction_effects",,174.599729
"reduction_effects",,177.101385
"reduction_effects",,176.102584
"reduction_effects",,175.849523
"reduction_effects",,173.377206
"reduction_effects",,179.983922
"reduction_effects",,180.459486
"reduction_effects",,162.855765
"reduction_effects",,176.228849
"reduction_effects",,169.897937
"reduction_effects",,175.700389
"reduction_effects",,168.44405
"reduction_effects",,169.529897
"reduction_effects",,167.981225
"reduction_effects",,166.326909
"reduction_effects",,174.029535
"reduction_effects",,175.576549
"reduction_effects",,178.350177
"reduction_effects",,162.004585
"reduction_effects",,166.188697
"reduction_effects",,175.450489
"reduction_effects",,171.500649
"reduction_effects",,166.330179
"reduction_effects",,169.050637
"reduction_effects",,178.891851
"reduction_effects",,178.751993
"reduction_effects",,170.679991
"reduction_effects",,175.438372
"reduction_effects",,170.916478
"reduction_effects",,174.851401
"reduction_effects",,163.535669
"reduction_effects",,164.432487
"reduction_effects",,173.807085
"reduction_effects",,176.484002
"reduction_effects",,177.609439
"reduction_effects",,161.813949
"reduction_effects",,165.270739
"reduction_effects",,170.965402
"reduction_effects",,175.078782
"reduction_effects",,165.970663
"reduction_effects",,166.909686
"reduction_effects",,174.764246
"reduction_effects",,172.941595
"reduction_effects",,176.998975
"reduction_effects",,162.149934
"reduction_effects",,170.09045
"reduction_effects",,166.424459
"reduction_effects",,161.88046
"reduction_effects",,175.58415
"reduction_effects",,172.287701
"reduction_effects",,176.554059
"reduction_effects",,176.792411
"reduction_effects",,166.89829
"reduction_effects",,180.398494
"reduction_effects",,169.241126
"reduction_effects",,161.895143
"reduction_effects",,180.648777
"reduction_effects",,166.953643
"reduction_effects",,176.151209
"reduction_effects",,173.453986
"reduction_effects",,166.63818
"reduction_effects",,162.318031
"reduction_effects",,172.15136
"reduction_effects",,164.039475
"reduction_effects",,172.539878
"reduction_effects",,175.338512
"reduction_effects",,162.213011
"reduction_effects",,183.125248
"reduction_effects",,175.258585
"reduction_effects",,164.928575
"reduction_effects",,173.066979
"reduction_effects",,164.851727
"reduction_effects",,164.852576
"reduction_effects",,166.15446
"reduction_effects",,176.658339
"reduction_effects",,165.502822
"reduction_effects",,172.073897
"reduction_effects",,175.14133
"reduction_effects",,169.948048
"reduction_effects",,174.006524
"reduction_effects",,174.501229
"reduction_effects",,163.67013
"reduction_effects",,164.119638
"reduction_effects",,181.313788
"reduction_effects",,164.250029
"reduction_effects",,179.713779
"reduction_effects",,164.629954
"reduction_effects",,169.614753
"reduction_effects",,176.308349
"reduction_effects",,181.168965
"reduction_effects",,172.373007
"reduction_effects",,166.28151
"reduction_effects",,172.410148
"reduction_effects",,165.68901
"reduction_effects",,172.733448
"reduction_effects",,170.441202
"reduction_effects",,170.991256
"reduction_effects",,166.609193
"reduction_effects",,161.539098
"reduction_effects",,166.34244
"reduction_effects",,173.008783
"reduction_effects",,162.600973
"reduction_effects",,181.993628
"reduction_effects",,175.229786
"reduction_effects",,180.853216
"reduction_effects",,171.62381
"reduction_effects",,177.983021
"reduction_effects",,171.391395
"reduction_effects",,176.940547
"reduction_effects",,164.938934
"reduction_effects",,174.586221
"reduction_effects",,164.480576
"reduction_effects",,169.177539
"reduction_effects",,183.430466
"reduction_effects",,161.880471
"reduction_effects",,181.064688
"reduction_effects",,169.871918
"reduction_effects",,172.018099
"reduction_effects",,172.104589
"reduction_effects",,173.068574
"reduction_effects",,178.641359
"reduction_effects",,180.511893
"reduction_effects",,173.04981
"reduction_effects",,181.275277
"reduction_effects",,179.358592
"reduction_effects",,180.476005
"reduction_effects",,176.471113
"reduction_effects",,180.908585
"reduction_effects",,171.461613
"reduction_effects",,169.934676
"reduction_effects",,174.851235
"reduction_effects",,177.284415
"reduction_effects",,177.764967
"reduction_effects",,179.831368
"reduction_effects",,176.379697
"reduction_effects",,171.176673
"reduction_effects",,178.564836
"reduction_effects",,173.547282
