"CI job","failed job","successful job"
"ltac2",,0.0015776013657407405
"ltac2",,0.0016468122222222223
"reduction_effects",0.0016872580439814815,0.0020256561342592593
"reduction_effects",0.0019435773263888892,0.002099659861111111
"reduction_effects",0.0016719416435185186,0.0020426138078703704
"reduction_effects",0.0018783541203703704,0.0020520740625
"reduction_effects",0.002003634375,0.0020967297685185187
"reduction_effects",0.0019511054050925924,0.0020475397800925926
"reduction_effects",0.0020680352199074076,0.002080706712962963
"reduction_effects",0.001940001898148148,0.0019944739120370367
"reduction_effects",0.001976124085648148,0.0019966417592592596
"reduction_effects",0.0019429140624999998,0.0020250789351851854
"reduction_effects",0.001989565902777778,0.0020913499189814813
"reduction_effects",0.001712858425925926,0.001971398773148148
"reduction_effects",0.002036739837962963,0.0019638971412037037
"reduction_effects",0.002062092106481482,0.0020400325578703708
"reduction_effects",0.002009890810185185,0.0019914351388888893
"reduction_effects",0.0020490789699074076,0.0019252044328703702
"reduction_effects",0.0020659775000000003,0.002063808657407407
"reduction_effects",0.00203214037037037,0.0019176527777777779
"reduction_effects",0.0020029839467592594,0.0019718096412037036
"reduction_effects",0.001992443541666667,0.0020917017361111114
"reduction_effects",0.0020233418055555555,0.0019093559375
"reduction_effects",0.0020760915162037034,0.0019587888078703704
"reduction_effects",0.0019205394675925927,0.002034300613425926
"reduction_effects",0.0019361425347222223,0.001925354710648148
"reduction_effects",0.001718460462962963,0.0018962637152777778
"reduction_effects",0.001844972511574074,0.0018934034490740743
"reduction_effects",0.001803052025462963,0.0018871720023148147
"reduction_effects",0.0018109583217592593,0.001888650474537037
"reduction_effects",0.0017664560532407406,0.0020888887962962964
"reduction_effects",0.0022991703935185182,0.0020201033564814816
"reduction_effects",0.0020972594212962966,0.0018904965509259257
"reduction_effects",5.930336805555555e-05,0.0020195618634259263
"reduction_effects",0.0017886062731481483,0.0020159702546296296
"reduction_effects",0.002084257071759259,0.002133677118055556
"reduction_effects",0.002075465185185185,0.002067249733796296
"reduction_effects",0.0018105488078703706,0.0020311540046296294
"reduction_effects",0.00207999875,0.0019868612037037036
"reduction_effects",0.0005045662037037037,0.0020609306597222225
"reduction_effects",0.0017544030439814815,0.00208384537037037
"reduction_effects",0.0017617943287037037,0.0019064844560185187
"reduction_effects",,0.0019892414467592595
"reduction_effects",,0.0020173092013888888
"reduction_effects",,0.0018758515625
"reduction_effects",,0.0020204716203703703
"reduction_effects",,0.0020249238194444447
"reduction_effects",,0.0019937415972222225
"reduction_effects",,0.0019016059027777779
"reduction_effects",,0.0019189537037037033
"reduction_effects",,0.0018310001504629626
"reduction_effects",,0.0019409858912037038
"reduction_effects",,0.001973052997685185
"reduction_effects",,0.0019381929398148148
"reduction_effects",,0.001875871423611111
"reduction_effects",,0.0020085427893518516
"reduction_effects",,0.0019349432291666665
"reduction_effects",,0.0020024302662037035
"reduction_effects",,0.0019791019444444446
"reduction_effects",,0.0019255016435185182
"reduction_effects",,0.0019873650810185188
"reduction_effects",,0.0018901654513888888
"reduction_effects",,0.0020440648958333332
"reduction_effects",,0.0018801257060185185
"reduction_effects",,0.0020875633333333333
"reduction_effects",,0.0018976259027777779
"reduction_effects",,0.0019382706712962963
"reduction_effects",,0.0020653705092592597
"reduction_effects",,0.0020205468518518514
"reduction_effects",,0.001836786828703704
"reduction_effects",,0.002035916770833333
"reduction_effects",,0.002020830196759259
"reduction_effects",,0.0020497845486111108
"reduction_effects",,0.002038224351851852
"reduction_effects",,0.0020352954050925926
"reduction_effects",,0.0020066806250000004
"reduction_effects",,0.0020831472453703703
"reduction_effects",,0.002088651458333333
"reduction_effects",,0.0018849046875
"reduction_effects",,0.002039685752314815
"reduction_effects",,0.0019664113078703706
"reduction_effects",,0.0020335693171296297
"reduction_effects",,0.0019495839120370372
"reduction_effects",,0.001962151585648148
"reduction_effects",,0.0019442271412037037
"reduction_effects",,0.0019250799652777777
"reduction_effects",,0.002014230729166667
"reduction_effects",,0.002032135983796296
"reduction_effects",,0.0020642381597222224
"reduction_effects",,0.0018750530671296296
"reduction_effects",,0.0019234802893518517
"reduction_effects",,0.0020306769560185186
"reduction_effects",,0.001984961215277778
"reduction_effects",,0.0019251178125
"reduction_effects",,0.0019566045949074074
"reduction_effects",,0.0020705075347222223
"reduction_effects",,0.0020688888078703705
"reduction_effects",,0.001975462858796296
"reduction_effects",,0.002030536712962963
"reduction_effects",,0.0019781999768518524
"reduction_effects",,0.0020237430671296297
"reduction_effects",,0.0018927739467592593
"reduction_effects",,0.0019031537847222224
"reduction_effects",,0.0020116560763888893
"reduction_effects",,0.002042638912037037
"reduction_effects",,0.002055664803240741
"reduction_effects",,0.0018728466319444445
"reduction_effects",,0.001912855775462963
"reduction_effects",,0.0019787662268518523
"reduction_effects",,0.0020263747916666663
"reduction_effects",,0.0019209567476851852
"reduction_effects",,0.0019318250694444442
"reduction_effects",,0.002022734328703704
"reduction_effects",,0.0020016388310185184
"reduction_effects",,0.002048599247685185
"reduction_effects",,0.0018767353472222224
"reduction_effects",,0.0019686394675925926
"reduction_effects",,0.0019262090162037039
"reduction_effects",,0.0018736164351851852
"reduction_effects",,0.0020322239583333334
"reduction_effects",,0.001994070613425926
"reduction_effects",,0.0020434497569444443
"reduction_effects",,0.002046208460648148
"reduction_effects",,0.0019316931712962963
"reduction_effects",,0.0020879455324074076
"reduction_effects",,0.0019588093287037037
"reduction_effects",,0.0018737863773148147
"reduction_effects",,0.002090842326388889
"reduction_effects",,0.0019323338310185184
"reduction_effects",,0.0020387871412037035
"reduction_effects",,0.002007569282407407
"reduction_effects",,0.001928682638888889
"reduction_effects",,0.0018786809143518518
"reduction_effects",,0.001992492592592593
"reduction_effects",,0.0018986050347222225
"reduction_effects",,0.001996989328703704
"reduction_effects",,0.002029380925925926
"reduction_effects",,0.0018774654050925925
"reduction_effects",,0.002119505185185185
"reduction_effects",,0.0020284558449074077
"reduction_effects",,0.0019088955439814815
"reduction_effects",,0.0020030900347222224
"reduction_effects",,0.001908006099537037
"reduction_effects",,0.001908015925925926
"reduction_effects",,0.0019230840277777777
"reduction_effects",,0.002044656701388889
"reduction_effects",,0.0019155419212962962
"reduction_effects",,0.0019915960300925925
"reduction_effects",,0.002027098726851852
"reduction_effects",,0.001966991296296296
"reduction_effects",,0.002013964398148148
"reduction_effects",,0.002019690150462963
"reduction_effects",,0.001894330208333333
"reduction_effects",,0.0018995328472222225
"reduction_effects",,0.0020985392129629628
"reduction_effects",,0.0019010420023148151
"reduction_effects",,0.0020800205902777777
"reduction_effects",,0.0019054392824074074
"reduction_effects",,0.001963133715277778
"reduction_effects",,0.0020406058912037037
"reduction_effects",,0.0020968630208333333
"reduction_effects",,0.001995057951388889
"reduction_effects",,0.0019245545138888889
"reduction_effects",,0.001995487824074074
"reduction_effects",,0.0019176968749999997
"reduction_effects",,0.0019992297222222225
"reduction_effects",,0.001972699097222222
"reduction_effects",,0.001979065462962963
"reduction_effects",,0.0019283471412037036
"reduction_effects",,0.001869665486111111
"reduction_effects",,0.0019252597222222223
"reduction_effects",,0.002002416469907407
"reduction_effects",,0.0018819557060185184
"reduction_effects",,0.0021064077314814815
"reduction_effects",,0.002028122523148148
"reduction_effects",,0.0020932085185185185
"reduction_effects",,0.001986386689814815
"reduction_effects",,0.0020599886689814813
"reduction_effects",,0.001983696701388889
"reduction_effects",,0.0020479229976851855
"reduction_effects",,0.0019090154398148148
"reduction_effects",,0.002020673854166667
"reduction_effects",,0.0019037103703703707
"reduction_effects",,0.0019580733680555555
"reduction_effects",,0.0021230378009259258
"reduction_effects",,0.0018736165625000002
"reduction_effects",,0.002095656111111111
"reduction_effects",,0.001966110162037037
"reduction_effects",,0.0019909502199074074
"reduction_effects",,0.001991951261574074
"reduction_effects",,0.00200310849537037
"reduction_effects",,0.0020676083217592593
"reduction_effects",,0.002089258020833333
"reduction_effects",,0.0020028913194444446
"reduction_effects",,0.002098093483796296
"reduction_effects",,0.0020759096296296296
"reduction_effects",,0.002088842650462963
"reduction_effects",,0.0020424897337962965
"reduction_effects",,0.002093849363425926
"reduction_effects",,0.0019845094097222225
"reduction_effects",,0.001966836527777778
"reduction_effects",,0.002023741145833333
"reduction_effects",,0.0020519029513888887
"reduction_effects",,0.0020574648958333335
"reduction_effects",,0.002081381574074074
"reduction_effects",,0.0020414316782407407
"reduction_effects",,0.0019812114930555552
"reduction_effects",,0.0020667226388888893
"reduction_effects",,0.0020086490972222224
"reduction_effects",,0.001956713564814815
"reduction_effects",,0.002044126608796296
"reduction_effects",,0.002011529097222222
"reduction_effects",,0.0020059236805555552
"reduction_effects",,0.0019882345717592595
"reduction_effects",,0.0020090965972222223
"reduction_effects",,0.002003522175925926
"reduction_effects",,0.002161197800925926
"reduction_effects",,0.0020160955555555554
"reduction_effects",,0.002009605590277778
"reduction_effects",,0.002001652766203704
"reduction_effects",,0.0020087523842592593
"reduction_effects",,0.0020539759722222224
"reduction_effects",,0.0020451153587962966
"reduction_effects",,0.0020233067245370375
"reduction_effects",,0.002028401400462963
"reduction_effects",,0.002035662905092592
"reduction_effects",,0.0020477373726851852
"reduction_effects",,0.0019841780555555555
"reduction_effects",,0.001987060138888889
"reduction_effects",,0.0021077180324074077
"reduction_effects",,0.002006580740740741
"reduction_effects",,0.002091278206018519
"reduction_effects",,0.0021329969675925927
"reduction_effects",,0.0020353456944444443
"reduction_effects",,0.002067485381944445
"reduction_effects",,0.0020401446296296295
"reduction_effects",,0.0020342844675925926
"reduction_effects",,0.0020361683912037036
"reduction_effects",,0.0020597558680555557
"reduction_effects",,0.002023854340277778
"reduction_effects",,0.0020897074884259257
"reduction_effects",,0.0021481996180555555
"reduction_effects",,0.002208511770833333
"reduction_effects",,0.0021151634606481483
"reduction_effects",,0.002153688414351852
"reduction_effects",,0.002104563078703704
"reduction_effects",,0.0019808453009259263
"reduction_effects",,0.0020079149421296295
"reduction_effects",,0.002129016840277778
"reduction_effects",,0.002020984814814815
"reduction_effects",,0.0020282888194444446
"reduction_effects",,0.0020283642013888886
"reduction_effects",,0.0021459815625
"reduction_effects",,0.002086809537037037
"reduction_effects",,0.0020025649768518517
"reduction_effects",,0.0021179223726851856
"reduction_effects",,0.0019338852314814815
"reduction_effects",,0.002050099675925926
"reduction_effects",,0.0019513918171296298
"reduction_effects",,0.0021857697453703706
"reduction_effects",,0.0021811158564814816
"reduction_effects",,0.0019229639930555557
"reduction_effects",,0.0020170479166666667
"reduction_effects",,0.002127802164351852
"reduction_effects",,0.0020627449884259258
"reduction_effects",,0.0020205989814814818
"reduction_effects",,0.001986176805555555
"reduction_effects",,0.002083666377314815
"reduction_effects",,0.0020579839930555555
"reduction_effects",,0.0020078608333333335
"reduction_effects",,0.0020186378703703706
"reduction_effects",,0.0020119253356481485
"reduction_effects",,0.0022277981944444445
"reduction_effects",,0.0021008735532407406
"reduction_effects",,0.002014464907407407
"reduction_effects",,0.0020743173958333336
"reduction_effects",,0.0020019114930555555
"reduction_effects",,0.0019700525231481484
"reduction_effects",,0.002039146909722222
"reduction_effects",,0.002007135787037037
"reduction_effects",,0.0020467269791666666
"reduction_effects",,0.002060569085648148
"reduction_effects",,0.0020871233564814817
"reduction_effects",,0.002044918310185185
"reduction_effects",,0.001968663449074074
"reduction_effects",,0.0020489199305555555
"reduction_effects",,0.0020814205555555556
"reduction_effects",,0.002091244375
"reduction_effects",,0.0021426366319444445
"reduction_effects",,0.002126339710648148
"reduction_effects",,0.0022097055555555557
"reduction_effects",,0.002002715775462963
"reduction_effects",,0.0021323983912037033
"reduction_effects",,0.0020192243287037036
"reduction_effects",,0.002025783715277778
"reduction_effects",,0.002104658275462963
"reduction_effects",,0.0020914721064814817
"reduction_effects",,0.0019813710300925925
"reduction_effects",,0.0020134965625
"reduction_effects",,0.0020269673263888888
"reduction_effects",,0.0020724940277777777
"reduction_effects",,0.0021522899189814816
"reduction_effects",,0.0021299547800925924
"reduction_effects",,0.002089950798611111
"reduction_effects",,0.0020813223379629628
"reduction_effects",,0.0019867640162037035
"reduction_effects",,0.0020234297453703702
"reduction_effects",,0.0022810198148148146
"reduction_effects",,0.002086144224537037
"reduction_effects",,0.0020421045949074075
"reduction_effects",,0.0020274328935185183
"reduction_effects",,0.002045537962962963
"reduction_effects",,0.002016058391203704
"reduction_effects",,0.002099052662037037
"reduction_effects",,0.0019916523263888886
"reduction_effects",,0.0020532016550925927
"reduction_effects",,0.0020327168287037037
"reduction_effects",,0.002005678564814815
"reduction_effects",,0.0020102822916666665
"reduction_effects",,0.001994654791666667
"reduction_effects",,0.002032044791666667
"reduction_effects",,0.001989390509259259
"reduction_effects",,0.001975336550925926
"reduction_effects",,0.002019487372685185
"reduction_effects",,0.002188366111111111
"reduction_effects",,0.0021698777314814815
"reduction_effects",,0.002030245462962963
"reduction_effects",,0.0021359859837962966
"reduction_effects",,0.002165539363425926
"reduction_effects",,0.0021466339004629627
"reduction_effects",,0.0020817034722222225
"reduction_effects",,0.001953835023148148
"reduction_effects",,0.00212322193287037
"reduction_effects",,0.001996115763888889
"reduction_effects",,0.0018986719212962964
"reduction_effects",,0.002077692824074074
"reduction_effects",,0.0020812132523148146
"reduction_effects",,0.002167412071759259
"reduction_effects",,0.002008804351851852
"reduction_effects",,0.0020202801504629626
"reduction_effects",,0.002021160347222222
"reduction_effects",,0.0020054553587962962
"reduction_effects",,0.002165318090277778
"reduction_effects",,0.001971697384259259
"reduction_effects",,0.002068469652777778
"reduction_effects",,0.0020982865046296297
"reduction_effects",,0.002089098287037037
"reduction_effects",,0.0021042092824074075
"reduction_effects",,0.0020279202083333336
"reduction_effects",,0.0020544651388888888
"reduction_effects",,0.00213446681712963
"reduction_effects",,0.0020142755555555554
"reduction_effects",,0.0020584811111111112
"reduction_effects",,0.0022556866203703703
"reduction_effects",,0.002084235462962963
"reduction_effects",,0.002108627928240741
"reduction_effects",,0.0020197454050925926
"reduction_effects",,0.0020882312268518523
"reduction_effects",,0.0019899049768518514
"reduction_effects",,0.0020824285648148146
"reduction_effects",,0.0021871871296296297
"reduction_effects",,0.0020534175578703706
"reduction_effects",,0.0020223088541666667
"reduction_effects",,0.001999026805555555
"reduction_effects",,0.0021514862615740742
"reduction_effects",,0.002061521076388889
"reduction_effects",,0.0020057936574074072
"reduction_effects",,0.002022966747685185
"reduction_effects",,0.0020470083680555556
"reduction_effects",,0.0021122190277777777
"reduction_effects",,0.001985095324074074
"reduction_effects",,0.002098349143518519
"reduction_effects",,0.0019859705902777777
"reduction_effects",,0.0020124256018518518
"reduction_effects",,0.0019317947453703704
"reduction_effects",,0.0021283648842592593
"reduction_effects",,0.0020627309375000004
"reduction_effects",,0.0020033725810185182
"reduction_effects",,0.0020537620254629627
"reduction_effects",,0.001959022037037037
"reduction_effects",,0.002074588888888889
"reduction_effects",,0.0021161367939814815
"reduction_effects",,0.0021448631597222223
"reduction_effects",,0.002113662962962963
"reduction_effects",,0.00209741619212963
"reduction_effects",,0.0021104829398148153
"reduction_effects",,0.0020790522685185183
"reduction_effects",,0.002035374363425926
"reduction_effects",,0.0020840046990740738
"reduction_effects",,0.0020836933101851854
"reduction_effects",,0.002083968587962963
"reduction_effects",,0.00205970912037037
"reduction_effects",,0.0020457271990740743
"reduction_effects",,0.002021920428240741
"reduction_effects",,0.0021670382291666666
"reduction_effects",,0.002075422326388889
"reduction_effects",,0.0019882373148148147
"reduction_effects",,0.0021375726736111112
"reduction_effects",,0.0020344676620370375
"reduction_effects",,0.0020061534953703703
"reduction_effects",,0.0020342768634259256
"reduction_effects",,0.0020327414699074075
"reduction_effects",,0.0020105786458333333
"reduction_effects",,0.0020784795949074075
"reduction_effects",,0.0020373990277777775
"reduction_effects",,0.001997395949074074
"reduction_effects",,0.002058687418981482
"reduction_effects",,0.0021229697685185185
"reduction_effects",,0.0019401088194444447
"reduction_effects",,0.0020505797453703703
"reduction_effects",,0.002118796574074074
"reduction_effects",,0.002029678298611111
"reduction_effects",,0.0020879972569444447
"reduction_effects",,0.002063817962962963
"reduction_effects",,0.0020523608449074075
"reduction_effects",,0.002014022210648148
"reduction_effects",,0.002094622372685185
"reduction_effects",,0.002039804236111111
"reduction_effects",,0.0021290248148148148
"reduction_effects",,0.0019887582523148146
"reduction_effects",,0.002322919236111111
"reduction_effects",,0.002088237592592593
"reduction_effects",,0.0019940206481481484
"reduction_effects",,0.0020853919212962964
"reduction_effects",,0.002085412847222222
"reduction_effects",,0.002014274085648148
"reduction_effects",,0.002065599027777778
"reduction_effects",,0.002067480787037037
"reduction_effects",,0.0020924307870370373
"reduction_effects",,0.002037624537037037
"reduction_effects",,0.0020808960995370366
"reduction_effects",,0.002082354710648148
"reduction_effects",,0.0022059150925925926
"reduction_effects",,0.0020860659027777777
"reduction_effects",,0.002033033912037037
"reduction_effects",,0.0020375783912037035
"reduction_effects",,0.002149737673611111
"reduction_effects",,0.0020506549999999998
"reduction_effects",,0.0021667575694444443
"reduction_effects",,0.0021457965393518515
"reduction_effects",,0.002011030601851852
"reduction_effects",,0.0022479964814814814
"reduction_effects",,0.0021727317708333336
"reduction_effects",,0.0020824753587962964
"reduction_effects",,0.0020668436574074072
"reduction_effects",,0.0020699929166666663
"reduction_effects",,0.0020312293402777776
"reduction_effects",,0.002032096238425926
"reduction_effects",,0.0021087331365740743
"reduction_effects",,0.0020794846064814817
"reduction_effects",,0.002049146296296296
"reduction_effects",,0.002115717523148148
"reduction_effects",,0.002014243113425926
"reduction_effects",,0.002134144675925926
"reduction_effects",,0.0021364870254629627
"reduction_effects",,0.0020535321412037035
"reduction_effects",,0.002140236087962963
"reduction_effects",,0.002188969849537037
"reduction_effects",,0.0021065598611111113
"reduction_effects",,0.002031024571759259
"reduction_effects",,0.0020055374305555556
"reduction_effects",,0.0020643801157407406
"reduction_effects",,0.0019734370138888885
"reduction_effects",,0.0020191570486111114
"reduction_effects",,0.002142952951388889
"reduction_effects",,0.002113307939814815
"reduction_effects",,0.002210729178240741
"reduction_effects",,0.002164597372685185
"reduction_effects",,0.002163942986111111
"reduction_effects",,0.002067738136574074
"reduction_effects",,0.0020590513078703704
"reduction_effects",,0.002098790810185185
"reduction_effects",,0.0021350053125
"reduction_effects",,0.0020233708680555554
"reduction_effects",,0.0020127519791666667
"reduction_effects",,0.002040430324074074
"reduction_effects",,0.001967079409722222
"reduction_effects",,0.0020619117708333334
"reduction_effects",,0.0019888111574074075
"reduction_effects",,0.0021045562731481482
"reduction_effects",,0.002116780335648148
"reduction_effects",,0.0020814118402777775
"reduction_effects",,0.002076459398148148
"reduction_effects",,0.002079513240740741
"reduction_effects",,0.0020686825925925923
"reduction_effects",,0.002116305324074074
"reduction_effects",,0.0020823200347222224
"reduction_effects",,0.0020220472685185185
"reduction_effects",,0.002036962349537037
"reduction_effects",,0.0022044989236111113
"reduction_effects",,0.002043792766203704
"reduction_effects",,0.0020915514467592594
"reduction_effects",,0.0020512144444444443
"reduction_effects",,0.0020084028819444444
"reduction_effects",,0.00204763400462963
"reduction_effects",,0.0020191991550925926
"reduction_effects",,0.0021291378935185184
"reduction_effects",,0.0021070274305555556
"reduction_effects",,0.0021106744444444442
"reduction_effects",,0.0021323988773148147
"reduction_effects",,0.0019887988657407408
"reduction_effects",,0.0020044265972222223
