"CI job","failed job","successful job"
"jasmin",,835.761997
"jasmin",,926.754843
"jasmin",,874.354342
"analysis",,973.168533
"analysis",,854.065581
"analysis",,881.798618
"compcert",,1071.356241
"compcert",,913.959273
"compcert",,1003.866595
"cross_crypto",,973.152105
"cross_crypto",,1010.760956
"cross_crypto",,1022.269329
"cross_crypto",,1098.738484
"cross_crypto",,951.868795
"cross_crypto",,973.082551
"fiat_parsers",176.744285,1048.309681
"fiat_parsers",,995.128146
"fiat_parsers",,1004.990981
"fiat_parsers",,1020.105836
"fiat_parsers",,957.284705
"fiat_parsers",,1005.151035
"mathcomp",,1055.385954
"mathcomp",,1072.431966
"mathcomp",,1109.289624
"mathcomp_base",,1079.097791
"mathcomp_base",,1090.054421
"mathcomp_base",,1053.713917
"mathcomp_base",,1085.523256
"mathcomp_base",,1058.613895
"mathcomp_base",,1132.702234
"color",,1214.317823
"color",,1222.766581
"color",,1221.907294
"coq_performance_tests",,1233.183513
"coq_performance_tests",,1256.957097
"coq_performance_tests",,1225.929542
"coq_performance_tests",,1253.686634
"coq_performance_tests",,1227.323966
"coq_performance_tests",,1228.533689
"oddorder",,1439.602758
"oddorder",,1208.654957
"oddorder",,1274.158659
"verdi_raft",,1696.643179
"verdi_raft",,1612.253449
"verdi_raft",,1577.18283
"verdi_raft",,1590.931253
"corn",,1780.39327
"corn",,1777.359747
"corn",,1765.04036
"geocoq",,2071.087505
"geocoq",,1789.00615
"geocoq",,1771.370631
"category_theory",,2220.177514
"iris",,2282.03158
"iris",,2358.319319
"iris",,2332.960554
"fiat_crypto_ocaml",,2518.178071
"perennial",,2452.369318
"perennial",,2757.161595
"perennial",,2464.305279
"perennial",,2434.225725
"metacoq",,2876.666074
"fourcolor",,2901.546104
"fourcolor",,2891.262725
"fourcolor",,2894.600195
"vst",,4278.096344
"vst",,4169.981188
"vst",,3954.21961
"vst",,4068.085536
"fiat_crypto_legacy",,4330.858697
"fiat_crypto_legacy",,4648.916014
"fiat_crypto_legacy",,4408.053127
"bedrock2",259.81779,4989.591009
"bedrock2",,4932.721343
"bedrock2",,4970.674548
"unimath",,7886.613836
"unimath",,8039.058595
"unimath",,7993.504257
"fiat_crypto",5059.512213,9963.890121
