"ave_f","ave_s","iq10r_f","iq10r_s","iq4r_f","iq4r_s","lower_whisker_10_f","lower_whisker_10_s","lower_whisker_4_f","lower_whisker_4_s","max_f","max_s","min_f","min_s","name","percentile2_f","percentile2_s","percentile91_f","percentile91_s","percentile98_f","percentile98_s","percentile9_f","percentile9_s","q1_of_10_f","q1_of_10_s","q1_of_4_f","q1_of_4_s","q2_of_10_f","q2_of_10_s","q2_of_4_f","q2_of_4_s","q3_of_10_f","q3_of_10_s","q3_of_4_f","q3_of_4_s","q4_of_10_f","q4_of_10_s","q5_of_10_f","q5_of_10_s","q6_of_10_f","q6_of_10_s","q7_of_10_f","q7_of_10_s","q8_of_10_f","q8_of_10_s","q9_of_10_f","q9_of_10_s","upper_whisker_10_f","upper_whisker_10_s","upper_whisker_4_f","upper_whisker_4_s"
1494.7190454514555,2135.962972917487,2231.1608935,1041.4122139000003,2047.5103012499999,268.5616157499994,9.893773,1087.874274,9.893773,1566.474432,19065.475286,5277.923309,9.893773,1087.874274,"fiat-crypto-ocaml",27.8711632625,1166.084057319,2409.4140487745,2915.8476679931,4294.2554340524985,3042.1959319,146.6219427635,1860.7587361115998,147.142351,1867.109374,155.33778575,1924.6487942500003,152.948983,1907.449079,1723.864869,2012.197551,161.3527545,1942.7049361999998,2202.848087,2193.2104099999997,1117.91097,1973.805275,1723.864869,2012.197551,2158.334344,2063.0643014,2190.490839,2142.8484907,2245.883395,2298.1488243999997,2378.3032445,2908.5215879,5240.058042,3327.208247,5240.058042,2557.067144
352.8067920469798,1040.0601961725538,419.6213672000002,138.23131580000006,76.25664199999997,51.28044225000008,0.274829,823.723388,140.655235,947.287384,10923.634563,8533.560516,0.274829,174.783512,"fiat-parsers",144.87996267,194.258373227,594.9022066236,1147.2325110842,973.9252521320003,1239.981264174,170.4232321032,1000.0727781946,170.819633,1002.5992164999999,182.950253,1021.0128119999999,181.156658,1016.0362562,197.743198,1043.0428355,185.2272542,1025.2713881999998,259.206895,1072.29325425,191.65413999999998,1034.5287108,197.743198,1043.0428355,204.36359700000003,1052.9675361999998,228.83102,1065.6034774,371.8320829999999,1082.6906218,590.4410002000002,1140.8305323,999.210205,1316.599022,361.558325,1149.02558
184.11669922222222,226.22566867938605,199.3650217,25.955099999999987,36.66992824999997,14.730798499999992,19.789582,176.153629,143.855561,195.753728,824.211772,847.589965,19.789582,95.031661,"finmap",21.980646917500003,201.62093813500002,226.4835265712,238.55133213800002,446.1417408715005,251.239370965,30.799717363299997,210.888285615,27.8497389,211.71061,145.26577925,217.6353545,144.6291128,216.094803,152.9894845,225.58088,151.55727960000002,218.949001,181.93570749999998,232.366153,152.3024524,222.242507,152.9894845,225.58088,156.28427420000003,228.217909,158.4266571,230.748529,213.6009054,233.721683,227.2147606,237.66571,228.356719,275.625457,228.356719,254.460287
193.3219966964285,374.46728627660275,124.83837449999999,39.543947,51.589485499999995,17.812347500000044,21.160448,300.141367,140.492712,335.996705,353.301646,1599.52992,21.160448,244.805816,"flocq",145.9279923675,341.448584295,276.439502103,395.45632757199996,334.18541007499994,422.36990769500005,148.1606584105,352.94741235000004,148.74767400000002,353.883369,152.1366685,362.30526499999996,151.179471,360.197243,189.09882950000002,370.688089,153.23751700000003,364.074675,203.726154,380.1176125,178.698776,367.431927,189.09882950000002,370.688089,194.58341,374.169118,199.8242415,377.597038,214.015601,382.601826,273.5860485,393.427316,353.301646,448.390326,276.493929,406.648009
184.823526875,373.71734796517933,58.79263690000002,40.611261600000034,15.127771749999965,18.85102599999999,138.673795,314.625777,168.140667,331.789233,274.461289,1594.792016,22.659145,314.625777,"flocq3",81.30455057500001,345.05362520799997,200.81108822540003,396.0837938166,256.6653687550001,422.05000344300004,145.4443707371,352.7517285766,144.4980673,353.80287020000003,183.54882125,359.954425,174.29682380000003,358.497427,192.6913185,368.368916,183.95925359999998,362.177949,198.67659299999997,378.805451,191.36506380000003,365.4314772,192.6913185,368.368916,194.6787742,371.6096956,198.5063199,376.01813319999997,198.758099,382.4236002,203.29070420000002,394.41413180000006,274.461289,440.807404,209.969162,406.479076
98.96809579999997,2950.477000880455,139.2667672,191.94001479999997,126.2542985,82.24890899999991,7.673005,2576.685395,7.673005,2777.729884,169.535169,3585.316142,7.673005,1626.798304,"fourcolor",8.739607702,2816.0994357835,154.21836298780002,3071.9361549297,161.22422396400003,3248.9895618395003,17.3719858634,2857.6001530865997,15.666655200000001,2864.2065789,23.778190000000002,2897.98009525,19.9862978,2890.1152865999998,144.063634,2933.771454,36.2939574,2906.0941013,150.0324885,2980.22900425,80.24376200000003,2919.9786304,144.063634,2933.771454,147.1953994,2949.218009,147.8611492,2967.4496243999997,152.5345878,2996.5064758,154.9334224,3056.1465937,169.535169,3338.798118,169.535169,3103.417613
304.83123554464277,330.26544245508063,34.64235639999998,29.098098599999958,20.507323499999984,14.235952999999995,284.972503,288.028876,284.972503,300.485006,354.327401,1521.018269,25.404916,167.736915,"gappa",156.277947834,303.923263204,330.3593979894,345.51299349320004,339.3697773775,364.048901054,292.8437262961,314.97725830720003,295.03565150000003,315.43609200000003,301.862854,320.905603,299.490855,319.361265,311.254454,327.620768,304.5591723,322.6605406,322.3701775,335.141556,308.1901552,325.3105712,311.254454,327.620768,315.03385760000003,330.1724104,318.9414422,333.41649179999996,323.75045020000005,337.06763620000004,329.6780079,344.5341906,354.327401,387.088264,346.070099,356.330917
521.7467141750001,1828.9959609892273,994.5808508999999,196.22863559999996,833.764844,74.26995800000009,8.828571,1455.381148,8.828571,1675.478389,1272.632877,3901.525616,8.828571,1276.483005,"geocoq",11.298564435500001,1701.6538352920002,1130.2255856523002,1961.7335460512002,1263.860904693,2133.0249786920003,145.22988086700002,1741.6481076572,143.908746,1745.9975426,154.76308375,1774.550426,152.2072056,1767.4549796000001,264.98881800000004,1808.292537,158.1989765,1781.4668156000002,988.52792775,1848.820384,241.97664220000001,1795.5195388,264.98881800000004,1808.292537,516.0478264,1821.9524804,946.7215441999999,1838.74051,1054.46988,1864.5022448,1138.4895969,1942.2261782,1272.632877,2232.729666,1272.632877,1960.131002
363.2649830277777,695.2873575938071,336.27574340000024,82.75247339999999,139.543292,40.65733399999999,2.78308,522.306054,2.78308,598.184884,10802.971651,6149.519422,2.78308,402.565182,"hott",142.7455876405,625.808148248,515.044993867,729.9529966736001,690.0183901175003,785.861627356,151.2882194484,642.3682329984,151.7837806,643.5294986,179.188017,656.980365,176.6107028,653.4541721999999,198.124761,674.20516,182.4431973,660.7052098,318.731309,697.637699,188.22420620000003,667.4133996,198.124761,674.20516,236.05966279999998,681.622114,254.7149351,691.6099707999999,336.49778360000005,704.8502198,488.05952400000024,726.281972,705.98744,845.519072,517.949221,758.142245
603.7719012671756,2318.2019486747404,1043.137798,280.85205399999995,352.42031750000007,129.11394699999983,19.138943,1796.89563,19.138943,2073.436637,10803.386049,5226.080782,19.138943,1368.545002,"iris",177.07417536999998,1654.78773852,1289.4133150490004,2494.83316192,2511.0262111350007,2721.9873695600004,194.91773544900002,2190.7375610239997,195.859872,2197.179011,212.643571,2253.264865,204.83512,2239.432029,260.897617,2317.758544,215.962357,2266.939005,565.0638885000001,2382.378812,227.023959,2292.793071,260.897617,2317.758544,355.851325,2340.559343,410.982237,2364.986034,721.322385,2402.926547,1238.99767,2478.031065,2635.139167,2892.99156,921.2294,2573.518174
232.71434819999993,332.04671117657864,182.42990549999996,41.034906000000035,147.60570149999998,15.723557999999969,1.14565,251.391165,1.14565,296.141837,362.985163,2377.367996,1.14565,250.498718,"itauto",138.181087475,304.95323982,332.7418332002,355.03812473,344.1524283405,374.67139398999996,151.0588997927,312.103377538,151.0477571,312.721659,170.9633805,319.575238,165.44205019999998,317.588142,184.03867200000002,327.852114,172.8234913,321.390837,318.569082,335.298796,174.5810572,324.84465,184.03867200000002,327.852114,283.584226,330.595829,305.8813943,333.305899,325.86730539999996,338.431478,333.4776626,353.756565,362.985163,407.802029,362.985163,358.862936
580.316125604651,1004.229302366591,320.69131740000034,121.27317200000016,49.19272999999998,56.575984999999946,7.526111,835.761997,230.347357,852.720892,10803.664125,9937.702226,7.526111,835.761997,"jasmin",9.047200398,885.770743177,774.7055787844,1044.6164862938,9843.298953803987,1146.946051883,233.5084264332,908.2112837111999,243.9789478,910.2755299999999,270.068347,931.950828,263.9976522,924.9810572,301.437846,960.414859,281.73566040000003,938.3924952,319.261077,988.526813,299.34171699999996,949.3367556000001,301.437846,960.414859,306.3005742,969.8503329999999,313.6466062,981.107086,324.5720452,998.1645584,564.6702652000004,1031.548702,902.992257,1197.190261,325.340641,1073.151221
