"ave_f","ave_s","iq10r_f","iq10r_s","iq4r_f","iq4r_s","lower_whisker_10_f","lower_whisker_10_s","lower_whisker_4_f","lower_whisker_4_s","max_f","max_s","min_f","min_s","name","percentile2_f","percentile2_s","percentile91_f","percentile91_s","percentile98_f","percentile98_s","percentile9_f","percentile9_s","q1_of_10_f","q1_of_10_s","q1_of_4_f","q1_of_4_s","q2_of_10_f","q2_of_10_s","q2_of_4_f","q2_of_4_s","q3_of_10_f","q3_of_10_s","q3_of_4_f","q3_of_4_s","q4_of_10_f","q4_of_10_s","q5_of_10_f","q5_of_10_s","q6_of_10_f","q6_of_10_s","q7_of_10_f","q7_of_10_s","q8_of_10_f","q8_of_10_s","q9_of_10_f","q9_of_10_s","upper_whisker_10_f","upper_whisker_10_s","upper_whisker_4_f","upper_whisker_4_s"
0.0019703366719232246,0.00249193982262334,0.0021105525231481484,0.00040548116666666665,0.001307732838541666,0.00018200396990740745,3.192648148148148e-05,0.0016725571643518517,3.192648148148148e-05,0.002099768761574074,0.07601259645833333,0.04166141394675926,3.192648148148148e-05,0.0007187654629629629,"bbv",0.00015454621406828703,0.0014458353518518518,0.002373767350666667,0.00270197208524074,0.003067414438611111,0.003534649732222223,0.00023250023101388886,0.002258618148462963,0.00024055721643518512,0.002278378752314815,0.0008987292274305556,0.0023724763657407407,0.0004148006041666666,0.0023536472037037036,0.0019781693923611107,0.0024482005787037036,0.0016484358414351852,0.0023899292893518518,0.002206462065972222,0.002554480335648148,0.0017828081180555557,0.0024186003981481485,0.0019781693923611107,0.0024482005787037036,0.0020406662083333332,0.0024844985578703705,0.0021553843622685183,0.002527221743055556,0.0022396193587962965,0.0025873041226851853,0.0023511097395833335,0.0026838599189814814,0.004202908657407407,0.003291156493055556,0.003515297997685185,0.002826881180555556
0.003920775810511215,0.0037294286604847237,0.0014731394791666665,0.0006774772569444446,0.0002142468113425929,0.00021510383680555488,0.0001250191898148148,0.0023233843749999998,0.0031790244907407405,0.0033398657291666667,0.18574216401620372,0.017604378113425925,0.0001250191898148148,0.0016548577546296296,"gappa",0.0001994749798900463,0.0025366155881944444,0.0038068635747685185,0.004034645230167824,0.0039375317170138886,0.004327753258188656,0.0020746315183738425,0.0032285881562962963,0.002311609398148148,0.003339194508101852,0.003466781351273148,0.003661399435763889,0.003427802268518519,0.0036235640046296297,0.003570013819444444,0.0037707767939814812,0.0034898608564814817,0.0036902754918981483,0.003681028162615741,0.003876503272569444,0.0035347488773148153,0.0037349313541666664,0.003570013819444444,0.0037707767939814812,0.003606200254629629,0.0038062837152777773,0.0036588291608796297,0.0038490777314814815,0.0037078255324074073,0.0039059741666666666,0.0037847488773148147,0.004016671765046297,0.0049876571990740744,0.005030025520833333,0.0039660790625,0.004198946944444445
0.0037773984118475226,0.003928286265615021,0.003916069479166668,0.000576015616898148,0.0012488152777777773,0.0003354660243055558,1.3259837962962965e-05,0.002830873854166667,0.0015600058564814816,0.003285705023148148,0.0065695475462962975,0.027515833287037036,1.3259837962962965e-05,0.002830873854166667,"itauto",0.0016589852919560184,0.0035327505799652784,0.0059572385883217595,0.0042234128589363415,0.006200701963136573,0.004837527800966403,0.0019187004688541666,0.0036209438522002316,0.001965886550925926,0.0036306019988425926,0.0029083722164351855,0.003717370306712963,0.0020948432175925923,0.0036918984189814813,0.004030509270833333,0.0038232696990740736,0.0034957937384259264,0.0037432822881944446,0.004157187494212963,0.004052836331018519,0.003874272858796296,0.003785377430555555,0.004030509270833333,0.0038232696990740736,0.0040734723032407405,0.0038620271203703704,0.004113451724537037,0.003942444967592593,0.004238876122685186,0.0041143465162037035,0.005881956030092593,0.004206617615740741,0.0065695475462962975,0.005029842789351852,0.006011980196759259,0.004553500370370371
0.005214275590373962,0.010308118872011843,0.007570515561342594,0.0016152572673611126,0.0007733041666666664,0.0008209692216435208,8.818671296296296e-05,0.007083561192129629,0.0010792512500000001,0.008638605949074075,0.1250366182060185,0.09316401350694443,8.818671296296296e-05,0.006150659189814815,"rewriter",0.0001589891205324074,0.008585098228130786,0.008272898925465276,0.011170661361101852,0.022854472186005826,0.0119735611441956,0.000300258496662037,0.009458933911084492,0.000571827135416666,0.009497820554398148,0.0021410895312500003,0.009868369050925925,0.0017916074699074074,0.009762731328703705,0.0024387258333333334,0.010293534924768519,0.0022500289270833335,0.009957273511574074,0.0029143936979166667,0.010689338272569446,0.0023572786342592592,0.010128877835648148,0.0024387258333333334,0.010293534924768519,0.0025093411851851853,0.010443212543981482,0.0026483382905092595,0.010603449604166666,0.0036437513611111113,0.010789054939814814,0.00814234269675926,0.01111307782175926,0.015722979155092593,0.01353202724537037,0.004057982592592592,0.011918513912037037
0.0031880095531361782,0.013548095900952403,0.007535424023148148,0.008033308141203708,0.0033076278298611113,0.00521649029513889,1.7245694444444445e-05,0.0047407961458333335,1.7245694444444445e-05,0.0047407961458333335,0.07906692358796297,0.10845343756944446,1.7245694444444445e-05,0.0047407961458333335,"color",0.00010960711420717593,0.006481888728194444,0.008043875426413192,0.016291780153074073,0.01488180175524305,0.038093320608784675,0.00015056617988310183,0.007761446872821758,0.00015567511458333333,0.007989839592592592,0.00024206583333333332,0.009457548125,0.0002139448888888889,0.009172378655092593,0.001518710896990741,0.013475989884259259,0.00029662859606481486,0.009937523113425927,0.0035496936631944447,0.01467403842013889,0.0013508906435185186,0.012593002756944444,0.001518710896990741,0.013475989884259259,0.0019973017337962962,0.013940917506944442,0.0028355071574074076,0.014419484333333333,0.004743120321759259,0.01497021943287037,0.0076910991377314815,0.0160231477337963,0.018121659398148148,0.02604421641203704,0.008337585798611113,0.02247742755787037
0.00286589065612371,0.02030933790550926,0.0041341301296296306,0.00565927550694445,0.002067337696759259,0.002940908920717595,1.744863425925926e-05,0.01076394289351852,1.744863425925926e-05,0.014354494270833336,0.09189008767361112,0.06261636657407407,1.744863425925926e-05,0.01076394289351852,"verdi-raft",0.00010130476122685185,0.014585731973171298,0.004479930620749997,0.02360720909733912,0.013004114819351802,0.025381603199184026,0.00015202464168055557,0.017544537715909723,0.0001581719236111111,0.01776713470601852,0.0004784428819444445,0.018762293836805555,0.000245788412037037,0.01850980446527778,0.0017327050810185182,0.02037131697916667,0.0014142843564814815,0.019039663528935186,0.0025457805787037035,0.02170320275752315,0.0015262741296296297,0.019721225358796297,0.0017327050810185182,0.02037131697916667,0.002119295266203704,0.020871320925925925,0.0023532766875,0.02139724291435185,0.0028311334027777773,0.022146663291666667,0.004292302053240741,0.02342641021296297,0.01048513380787037,0.03174248925925926,0.005307771805555556,0.0261122690162037
0.005350774747656608,0.03307871037363811,0.010549220358796298,0.011204167592592594,0.0033096416550925933,0.004893669224537045,0.0001392605324074074,0.019297280972222223,0.0001392605324074074,0.023642461539351855,0.07777518344907407,0.053081692673611104,0.0001392605324074074,0.019297280972222223,"lambda-rust",0.00018528308935185183,0.023200503151099536,0.011458001249351849,0.037307741690011574,0.033417296347685185,0.0408057043332176,0.00022545502268518517,0.02568385103496528,0.00022880589120370372,0.02592262409722222,0.0018139488194444445,0.03095801023148148,0.0006762270486111111,0.02962575565972222,0.0032127532175925933,0.03422516886574074,0.0022385204629629626,0.03194013528935185,0.005123590474537038,0.035851679456018526,0.0024785886921296295,0.033363218634259256,0.0032127532175925933,0.03422516886574074,0.0036790934606481477,0.03484468902777777,0.004865882546296297,0.03549180951388889,0.005542707951388889,0.0361492753125,0.010778026250000001,0.037126791689814816,0.01202822420138889,0.053081692673611104,0.009671984131944445,0.04307079288194444
0.002352959233405484,0.03365874139289548,0.0038987150833333334,0.0033611806134259264,0.0016314163773148145,0.0013319435995370332,8.880792824074073e-05,0.026998196689814815,8.880792824074073e-05,0.031129895370370374,0.06416724619212963,0.04564268009259259,8.880792824074073e-05,0.0017978357754629632,"fourcolor",0.00011220519324074072,0.028066019324652778,0.0041192001049490745,0.035505488371921294,0.00623072388,0.03727802132858796,0.00018868310375,0.03182168946030092,0.00019631569907407407,0.03200499069444444,0.0002473750462962963,0.03312736284722222,0.00023125313657407407,0.032881648662037036,0.0016814627893518518,0.03382522408564815,0.00027665093749999997,0.03332249142592593,0.001878791423611111,0.03445930644675926,0.0006034162824074074,0.03359246310185185,0.0016814627893518518,0.03382522408564815,0.0017378684652777775,0.03406254296759259,0.001821341076388889,0.03430341742129629,0.001973846409722222,0.034660053696759265,0.0040950307824074075,0.03536617130787037,0.006291792256944445,0.040316746261574075,0.004145507789351852,0.036448697523148145
0.005008140140883077,0.03574978192964207,0.012820035295138883,0.014687504597222227,0.0035407112268518517,0.005412298634259259,1.7541365740740743e-05,0.01787982556712963,1.7541365740740743e-05,0.025542240775462962,0.1667383350925926,0.0833905038425926,1.7541365740740743e-05,0.01787982556712963,"iris-lambda-rust",9.21123884664352e-05,0.02287705906158565,0.013530679872087961,0.04251748122430093,0.017085574642089117,0.045495034876111104,0.00014913386562847225,0.026878493385733795,0.0001545566145833333,0.02738748554861111,0.0014043329803240742,0.033652426967592595,0.0003061711435185185,0.03266554900925926,0.002336317349537037,0.03616334412037037,0.001479699366898148,0.03439444455787037,0.004945044207175926,0.039064725601851855,0.0016256714421296298,0.03535051479861111,0.002336317349537037,0.03616334412037037,0.002879399224537037,0.036998464356481485,0.003916709767361111,0.03826896920833334,0.0063970835393518544,0.03985190805324074,0.012974591909722217,0.04207499014583334,0.03080355601851852,0.057496314421296296,0.009927329560185185,0.04715453275462963
0.013210644120370374,0.038119976016947624,0.02460742717013889,0.0036307598912037053,0.020229466733217596,0.001334456377314809,0.00133173130787037,0.03126729581018518,0.00133173130787037,0.03577449961805556,0.12503916980324073,0.06702213302083333,0.00133173130787037,0.024136330752314816,"category-theory",0.0017729757155092595,0.025250918074259263,0.034367077887771984,0.04041479698943518,0.05829026082320557,0.055039900951064806,0.002233321937858796,0.03586588166193518,0.0022471835127314817,0.03662340803472222,0.002464776603009259,0.037753283726851855,0.002391257430555556,0.03758415638194444,0.0026071536111111114,0.03837480736111112,0.002476561481481482,0.037888494986111104,0.022694243336226855,0.039087740104166664,0.0025273825810185188,0.03813851894212962,0.0026071536111111114,0.03837480736111112,0.012474426724537037,0.03861636618287037,0.02239330794560185,0.03891065221990741,0.023064252326388885,0.03929861411342593,0.026854610682870372,0.04025416792592593,0.0430463829513889,0.04447164283564815,0.0430463829513889,0.04108056295138889
0.014342576406238995,0.04851470942025342,0.02709105391435186,0.016545938105324065,0.019626998715277778,0.00754860775173611,1.85265625e-05,0.017425444849537036,1.85265625e-05,0.03361057695601852,0.2781892010185185,0.12835570190972223,1.85265625e-05,0.004873639513888889,"vst",0.00012441772486111111,0.03431482616149885,0.03008131479368518,0.05633671411813078,0.1264101489298611,0.06114033085385992,0.00021456125587037038,0.03869401205223496,0.00024612125462962963,0.03930183508449074,0.0017622899074074072,0.044915169921875,0.0015096997685185181,0.04357483357175926,0.0032094728356481476,0.04906294692129629,0.002194915740740741,0.0459927473125,0.021389288622685184,0.05246377767361111,0.002406813465277778,0.0476858511412037,0.0032094728356481476,0.04906294692129629,0.005339766340277778,0.05042687625925926,0.012977661560185184,0.05175596266666667,0.022565324046296294,0.05319115506481482,0.027337175168981487,0.055847773189814806,0.06776057921296295,0.08033837571759259,0.050631860486111104,0.06375939384259259
0.012098642145833335,0.04897495729542967,0.027643814368055554,0.009380110729166669,0.004809117511574074,0.005209258564814814,1.7382500000000002e-05,0.03391703878472222,1.7382500000000002e-05,0.038228562060185184,1.0003749647569444,0.11201836416666666,1.7382500000000002e-05,0.0019559376967592597,"fiat-crypto-legacy",0.00011888357587962963,0.043209794262615744,0.029036807216592592,0.054604339481759225,0.12564622271717593,0.0591848091011574,0.0001772060603888889,0.044720402142164356,0.00019276303703703705,0.04483632908564814,0.0015060099421296297,0.04603458608217592,0.0013698599699074074,0.04568814877314815,0.003317020787037037,0.04819220686342592,0.0016479323611111112,0.046406870081018514,0.006315127453703703,0.051243844646990735,0.0023133274305555556,0.0472503100462963,0.003317020787037037,0.04819220686342592,0.0038250858888888885,0.04925535939814815,0.00519095380787037,0.05050604787037038,0.010079995583333345,0.052044748958333324,0.027836577405092593,0.05421643981481481,0.06524883829861111,0.06797287564814815,0.013402442881944443,0.05905489081018519
0.024707067423212797,0.05143160565007904,0.09731103259375001,0.05611583361689815,0.0343353553443287,0.014310324800347218,1.8289641203703703e-05,0.002197567037037037,1.8289641203703703e-05,0.018384786030092592,1.0000199117013888,0.3780973633101852,1.8289641203703703e-05,0.002197567037037037,"unimath",0.00010353389497106481,0.02430601887783565,0.09847397867968055,0.08790923491271413,0.12529746723078122,0.10177415436296294,0.00016498163535069444,0.028517278709618052,0.00017326476273148148,0.029550178547453704,0.0014621919039351852,0.03982518242476852,0.0006719029143518526,0.037059031643518515,0.0022559066493055557,0.04879198441550925,0.001537874363425926,0.04562536469907408,0.03579754724826389,0.05413550722511574,0.001789324925925926,0.047792365324074076,0.0022559066493055557,0.04879198441550925,0.0025360509768518518,0.05003593903935186,0.006966183342592589,0.05285436370370371,0.04329539695370371,0.056408943206018525,0.0974842973564815,0.08566601216435185,0.20212123968749998,0.12141486740740741,0.0867853350462963,0.07557370378472222
0.020617958981034978,0.05348492449448287,0.05498323302083333,0.038823878792824076,0.026182886631944444,0.01739483072627314,1.7095277777777778e-05,0.005467229988425926,1.7095277777777778e-05,0.018664100185185186,1.0000537020023148,0.8366044754050926,1.7095277777777778e-05,0.005467229988425926,"bedrock2",0.00012367327958333333,0.0136720379285706,0.05801041800029165,0.075764979600353,0.12556062682078706,0.0858357361312095,0.0002243803646111111,0.033608129732170144,0.000270975212962963,0.03574084624884259,0.0018172279050925925,0.04468136947627315,0.001535746449074074,0.04297190580555556,0.005383568888888889,0.05188333950231482,0.002246942965277778,0.045953668164351855,0.028000114537037036,0.06207620020254629,0.003127024724537037,0.04790838753472223,0.005383568888888889,0.05188333950231482,0.008557053217592588,0.057016930162037044,0.023922099386574074,0.060259971753472225,0.037203770314814824,0.06454353377777777,0.055254208233796294,0.07456472504166667,0.13125357386574074,0.1263668063888889,0.06673915219907407,0.08814083997685185
0.006884432229011965,0.06032510598530466,0.01634012100925926,0.012542971142361116,0.002539821032986111,0.006035073307291666,1.7154525462962962e-05,0.03514595094907407,1.7154525462962962e-05,0.04864554599537036,0.12501531434027777,0.12071123905092591,1.7154525462962962e-05,0.0349378290162037,"math-comp",8.950653951967593e-05,0.049358480496643514,0.017547214520385407,0.06674449114860648,0.057904884526608746,0.0691551014588715,0.0001258565972685185,0.05348618107240972,0.0001306981400462963,0.053915150319444445,0.0002363575607638889,0.05768867831307871,0.00017695282870370372,0.056991978944444445,0.0015593247222222225,0.06035868299768518,0.0005104704976851851,0.05829264191782407,0.00277617859375,0.06372375162037038,0.0014705859398148147,0.05933702614351852,0.0015593247222222225,0.06035868299768518,0.0017477409837962964,0.06153315659027778,0.0025805208287037044,0.06298482364699073,0.0031600590995370364,0.06455170294444444,0.016470819149305555,0.06645812146180556,0.040295868530092586,0.08483308056712963,0.005366554398148148,0.0726737547337963
0.032327192757223795,0.07079024964408273,0.0954111852094908,0.05498165587731482,0.03935372997685185,0.02178668999710648,1.71419212962963e-05,0.022982246319444444,1.71419212962963e-05,0.026196579606481484,0.2795813410648148,0.18175362883101853,1.71419212962963e-05,0.022982246319444444,"fiat-crypto",0.00011802269581597221,0.034064600842980325,0.11014013247588889,0.09952181979664351,0.1264117173705787,0.11680812868630788,0.00023547820947106475,0.04156781814910185,0.0002696458252314815,0.042408762104166664,0.0024240644328703707,0.058508832398726854,0.0016030736226851855,0.052208183245370375,0.015145908883101852,0.07120080465856482,0.004239450401620369,0.061685730814814814,0.04177779440972222,0.08029552239583333,0.00921092048148148,0.06716049359027779,0.015145908883101852,0.07120080465856482,0.02762767888194444,0.07405547874537037,0.037584388013888886,0.07724957240972222,0.055672450062500003,0.08687972631712963,0.09568083103472227,0.09739041798148149,0.22496921865740738,0.1379198549074074,0.10049107218750002,0.1129706986111111
