CI job,failed job,successful job
coq_dpdgraph,0.0001756,0.002569413
coq_dpdgraph,0.000132287,0.001937234
coq_dpdgraph,,0.001933829
coq_dpdgraph,,0.001864482
coq_dpdgraph,,0.001894975
coq_dpdgraph,,0.001999815
coq_dpdgraph,,0.001881471
coq_dpdgraph,,0.001922017
coq_dpdgraph,,0.001860137
coq_dpdgraph,,0.001946062
coq_dpdgraph,,0.002024105
coq_dpdgraph,,0.001821206
coq_dpdgraph,,0.001937627
coq_dpdgraph,,0.00193028
coq_dpdgraph,,0.001835835
coq_dpdgraph,,0.001852718
coq_dpdgraph,,0.001878853
coq_dpdgraph,,0.001854157
coq_dpdgraph,,0.001943677
coq_dpdgraph,,0.001971592
coq_dpdgraph,,0.001877378
coq_dpdgraph,,0.001835052
coq_dpdgraph,,0.001910103
coq_dpdgraph,,0.001806323
coq_dpdgraph,,0.001792912
coq_dpdgraph,,0.001839469
coq_dpdgraph,,0.001909822
coq_dpdgraph,,0.001820455
coq_dpdgraph,,0.001938168
coq_dpdgraph,,0.001877408
coq_dpdgraph,,0.001923659
coq_dpdgraph,,0.001841791
coq_dpdgraph,,0.002027843
coq_dpdgraph,,0.002136232
coq_dpdgraph,,0.001860135
coq_dpdgraph,,0.001903301
coq_dpdgraph,,0.001835075
coq_dpdgraph,,0.001925862
coq_dpdgraph,,0.001930463
coq_dpdgraph,,0.00192876
coq_dpdgraph,,0.002008013
coq_dpdgraph,,0.001948851
coq_dpdgraph,,0.001891632
coq_dpdgraph,,0.001949605
coq_dpdgraph,,0.002005369
coq_dpdgraph,,0.001931374
coq_dpdgraph,,0.002021585
coq_dpdgraph,,0.002014237
coq_dpdgraph,,0.001873674
coq_dpdgraph,,0.001923696
coq_dpdgraph,,0.001867114
coq_dpdgraph,,0.001853189
coq_dpdgraph,,0.001959473
coq_dpdgraph,,0.001931592
coq_dpdgraph,,0.002767583
coq_dpdgraph,,0.00192021
coq_dpdgraph,,0.001903533
coq_dpdgraph,,0.001972263
coq_dpdgraph,,0.001966318
coq_dpdgraph,,0.001901612
coq_dpdgraph,,0.001902555
coq_dpdgraph,,0.001909276
coq_dpdgraph,,0.001929149
coq_dpdgraph,,0.001901519
coq_dpdgraph,,0.002088808
coq_dpdgraph,,0.001918694
coq_dpdgraph,,0.002028814
coq_dpdgraph,,0.002257851
coq_dpdgraph,,0.001904292
coq_dpdgraph,,0.00198034
coq_dpdgraph,,0.001962747
coq_dpdgraph,,0.001949612
coq_dpdgraph,,0.001937093
coq_dpdgraph,,0.002034565
coq_dpdgraph,,0.001911043
coq_dpdgraph,,0.001706715
coq_dpdgraph,,0.001950082
coq_dpdgraph,,0.001981301
coq_dpdgraph,,0.001903062
coq_dpdgraph,,0.00183882
coq_dpdgraph,,0.001918557
coq_dpdgraph,,0.001970716
coq_dpdgraph,,0.001812883
coq_dpdgraph,,0.001907939
coq_dpdgraph,,0.001894184
coq_dpdgraph,,0.001935657
coq_dpdgraph,,0.001920779
coq_dpdgraph,,0.001913459
